n_qubits,layer_per_qubit,seed,gate_probs_type,naive,mincut,abs_saving,rel_saving,t_naive,t_mincut
704,1408,20,cx_heavy,82873,82715,158,0.0019065316810058764,0.8154830932617188,306.402587890625
704,1408,21,cx_heavy,82697,82547,150,0.0018138505628982914,0.8029937744140625,315.64449405670166
704,1408,22,cx_heavy,82510,82377,133,0.001611925827172464,0.8246278762817383,313.0581030845642
704,1408,24,cx_heavy,83053,82864,189,0.00227565530444415,0.807898998260498,252.59559226036072
704,1408,23,cx_heavy,82861,82714,147,0.0017740553456994242,0.8140707015991211,287.9063444137573
704,1408,25,cx_heavy,83078,82942,136,0.0016370158164616384,0.8324053287506104,252.0430371761322
704,1408,26,cx_heavy,82991,82838,153,0.0018435733995252497,0.7144477367401123,218.83004212379456
704,1408,27,cx_heavy,83140,82986,154,0.001852297329805148,0.41205668449401855,226.850891828537
704,1408,29,cx_heavy,82718,82557,161,0.0019463720109286974,0.4111013412475586,213.0539002418518
704,1408,28,cx_heavy,83254,83094,160,0.0019218295817618372,0.4527461528778076,232.8765344619751
704,1408,30,cx_heavy,82729,82585,144,0.0017406229979813608,0.38944435119628906,221.04945158958435
704,1408,31,cx_heavy,82415,82261,154,0.001868591882545653,0.39412975311279297,275.70770931243896
704,1408,32,cx_heavy,82716,82530,186,0.0022486580589003336,0.404238224029541,283.8330509662628
704,1408,33,cx_heavy,82606,82429,177,0.002142701498680483,0.3994567394256592,310.053231716156
704,1408,34,cx_heavy,82948,82797,151,0.0018204176110334185,0.3923184871673584,318.04763627052307
704,1408,35,cx_heavy,83140,82968,172,0.0020687996151070483,0.8057520389556885,319.29330563545227
704,1408,36,cx_heavy,83690,83494,196,0.0023419763412594096,0.8176350593566895,323.0307471752167
704,1408,37,cx_heavy,83106,82944,162,0.001949317738791423,0.7387220859527588,334.43816471099854
704,1408,39,cx_heavy,83095,82949,146,0.0017570250917624405,0.8124880790710449,323.96215891838074
704,1408,38,cx_heavy,82812,82623,189,0.002282277930734676,0.8403463363647461,336.6860270500183
704,1408,40,cx_heavy,82549,82392,157,0.0019019006892875747,0.7965753078460693,322.7185790538788
704,1408,41,cx_heavy,83093,82900,193,0.0023226986629439304,0.814579963684082,323.4805407524109
704,1408,42,cx_heavy,82383,82201,182,0.002209193644319823,0.8036658763885498,323.5943338871002
704,1408,44,cx_heavy,82960,82809,151,0.0018201542912246866,0.7967627048492432,324.50396728515625
704,1408,43,cx_heavy,82592,82448,144,0.001743510267338241,0.8295395374298096,338.05132961273193
704,1408,45,cx_heavy,82748,82585,163,0.0019698361289698847,0.8248326778411865,332.89976358413696
704,1408,47,cx_heavy,82556,82357,199,0.0024104850041184165,0.8232898712158203,248.03710794448853
704,1408,46,cx_heavy,83002,82856,146,0.0017589937591865256,0.8247222900390625,275.3863995075226
704,1408,49,cx_heavy,83225,83041,184,0.0022108741363772904,0.8024001121520996,223.69175720214844
704,1408,48,cx_heavy,82779,82544,235,0.00283888425808478,0.8048157691955566,234.98638033866882
704,1408,50,cx_heavy,82701,82524,177,0.002140240142199006,0.42055583000183105,227.81153917312622
704,1408,51,cx_heavy,82705,82537,168,0.002031316123571731,0.3968069553375244,214.1659185886383
704,1408,52,cx_heavy,83179,83019,160,0.0019235624376344991,0.40602588653564453,223.42095923423767
704,1408,53,cx_heavy,82855,82684,171,0.0020638464787882446,0.3968780040740967,224.84852933883667
704,1408,54,cx_heavy,82750,82604,146,0.0017643504531722055,0.4001295566558838,219.24227333068848
704,1408,55,cx_heavy,82455,82302,153,0.0018555575768601056,0.3933415412902832,233.245037317276
704,1408,56,cx_heavy,82759,82610,149,0.0018004084147947655,0.39632081985473633,207.51936650276184
704,1408,57,cx_heavy,82598,82447,151,0.0018281314317537955,0.3998103141784668,230.1149742603302
704,1408,58,cx_heavy,83044,82863,181,0.002179567458214922,0.4081759452819824,214.52330422401428
704,1408,59,cx_heavy,83230,83083,147,0.0017661900756938604,0.41002321243286133,213.4879081249237
704,1408,60,cx_heavy,82522,82380,142,0.001720753253677807,0.3889462947845459,288.246289730072
704,1408,61,cx_heavy,82979,82773,206,0.002482555827378011,0.39346861839294434,267.99833703041077
704,1408,62,cx_heavy,82923,82787,136,0.0016400757329088432,0.39695143699645996,308.4497854709625
704,1408,63,cx_heavy,82904,82718,186,0.002243558815014957,0.38329601287841797,321.1556944847107
704,1408,64,cx_heavy,83174,83033,141,0.001695241301368216,0.3917546272277832,326.96352529525757
704,1408,65,cx_heavy,82651,82519,132,0.0015970768653736796,0.8102877140045166,320.86845541000366
704,1408,66,cx_heavy,82856,82709,147,0.001774162402240031,0.8074619770050049,335.888064622879
704,1408,67,cx_heavy,82991,82842,149,0.0017953754021520405,0.806342601776123,298.1375229358673
704,1408,68,cx_heavy,82866,82682,184,0.0022204522964786523,0.824049711227417,264.29399967193604
704,1408,69,cx_heavy,83031,82840,191,0.002300345654032831,0.8152124881744385,277.5148150920868
704,1408,70,cx_heavy,83211,83038,173,0.0020790520484070614,0.6888508796691895,274.8909149169922
704,1408,71,cx_heavy,83624,83398,226,0.0027025734238974456,0.80533766746521,257.30449199676514
704,1408,72,cx_heavy,82360,82153,207,0.002513355998057309,0.39588260650634766,277.8281104564667
704,1408,73,cx_heavy,83068,82913,155,0.0018659411566427505,0.39329028129577637,291.27780175209045
704,1408,74,cx_heavy,83105,82926,179,0.0021539016906323327,0.38187623023986816,279.13833928108215
704,1408,76,cx_heavy,82867,82700,167,0.0020152774928499885,0.8156208992004395,250.26658606529236
704,1408,75,cx_heavy,83584,83448,136,0.0016271056661562022,0.8136143684387207,267.78215503692627
704,1408,77,cx_heavy,82839,82649,190,0.0022936056688274845,0.4248514175415039,265.6228837966919
704,1408,78,cx_heavy,83105,82963,142,0.0017086817880993923,0.4200325012207031,303.7935333251953
704,1408,79,cx_heavy,82878,82738,140,0.0016892299524602428,0.393186092376709,309.3109345436096
704,1408,81,cx_heavy,83434,83289,145,0.0017379006160558046,0.8268826007843018,259.01439905166626
704,1408,80,cx_heavy,82787,82629,158,0.0019085122060226848,0.7985773086547852,267.9979748725891
704,1408,82,cx_heavy,82934,82772,162,0.0019533605035329297,0.815204381942749,229.86137914657593
704,1408,84,cx_heavy,83189,83047,142,0.0017069564485689213,0.4263477325439453,238.29805421829224
704,1408,83,cx_heavy,82530,82356,174,0.0021083242457288257,0.4325528144836426,261.5889422893524
704,1408,86,cx_heavy,82904,82745,159,0.0019178809225127858,0.4063105583190918,247.86338067054749
704,1408,85,cx_heavy,83024,82853,171,0.002059645403738678,0.38999485969543457,254.27200889587402
704,1408,87,cx_heavy,82949,82801,148,0.0017842288635185476,0.7732465267181396,250.88322973251343
704,1408,89,cx_heavy,83291,83139,152,0.0018249270629479776,0.5970747470855713,208.52572011947632
704,1408,88,cx_heavy,83132,82970,162,0.0019487080787181832,0.6755194664001465,232.33778047561646
704,1408,90,cx_heavy,83054,82893,161,0.0019384978447756882,0.3991053104400635,217.4746322631836
704,1408,91,cx_heavy,83062,82890,172,0.002070742337049433,0.3983941078186035,214.25367426872253
704,1408,92,cx_heavy,82805,82637,168,0.0020288629913652557,0.3930532932281494,254.09980487823486
704,1408,93,cx_heavy,83369,83204,165,0.001979152922549149,0.3894689083099365,251.8549461364746
704,1408,94,cx_heavy,82716,82593,123,0.001487015813143769,0.38355135917663574,239.14437222480774
704,1408,95,cx_heavy,83464,83268,196,0.002348317837630595,0.4050908088684082,240.05556631088257
704,1408,96,cx_heavy,83361,83219,142,0.00170343445975936,0.4206874370574951,261.2580728530884
704,1408,98,cx_heavy,82756,82582,174,0.002102566581275074,0.7833089828491211,252.7969355583191
704,1408,97,cx_heavy,82849,82673,176,0.002124346703038057,0.7998592853546143,265.5828297138214
704,1408,99,cx_heavy,82574,82411,163,0.001973986969263933,0.8159561157226562,264.7128300666809
